,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent,season,position,team,xP,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
7400,Kevin De Bruyne,0,0,12,0,18.4,251,45,0,0,3.8,9.2,2021-09-18T14:00:00Z,25,16,0,0,0,0,5,0,121952,0.0,0.0,10.0,1,14310,24234,9924,119,True,0,Southampton,2021-22,MID,Man City,1.2,,,,,
7401,Mohamed Salah,1,2,29,1,28.9,233,44,0,1,19.7,53.0,2021-09-18T14:00:00Z,90,7,0,0,0,0,5,0,4498374,0.0,3.0,115.0,12,121907,221690,99783,125,True,1,Crystal Palace,2021-22,MID,Liverpool,8.7,,,,,
7402,Raheem Sterling,0,0,4,1,15.2,255,45,0,0,6.6,3.4,2021-09-18T14:00:00Z,90,16,0,0,0,0,5,0,138612,0.0,0.0,47.0,3,-25383,4089,29472,108,True,0,Southampton,2021-22,MID,Man City,3.8,,,,,
7403,Wilfried Zaha,0,0,0,0,2.0,154,44,3,0,1.8,2.2,2021-09-18T14:00:00Z,90,11,0,0,0,0,5,0,406443,0.0,3.0,14.0,2,41621,75798,34177,69,False,0,Liverpool,2021-22,MID,Crystal Palace,4.3,,,,,
7404,Robert Sánchez,0,0,8,0,0.0,69,42,1,0,1.1,11.0,2021-09-19T13:00:00Z,90,9,0,0,0,0,5,2,2081580,1.0,2.0,0.0,1,71818,164827,93009,45,True,1,Leicester,2021-22,GK,Brighton,3.3,,,,,
7405,Ben Mee,0,0,10,0,10.8,106,43,1,0,3.4,6.6,2021-09-18T14:00:00Z,90,1,0,0,0,0,5,0,54466,1.0,0.0,17.0,2,898,5424,4526,49,True,0,Arsenal,2021-22,DEF,Burnley,1.8,,,,,
7406,Pascal Struijk,0,0,0,0,0.0,198,46,0,0,0.0,0.0,2021-09-17T19:00:00Z,0,14,0,0,0,0,5,0,19448,1.0,1.0,0.0,0,-5488,599,6087,44,False,0,Newcastle,2021-22,DEF,Leeds,0.0,,,,,
7407,Alex Iwobi,0,0,6,0,3.0,174,41,3,0,1.5,3.8,2021-09-18T16:30:00Z,80,2,0,0,0,0,5,0,17197,0.0,3.0,8.0,2,-988,1289,2277,59,False,0,Aston Villa,2021-22,MID,Everton,1.5,,,,,
7408,Edouard Mendy,0,0,0,0,0.0,143,48,0,0,0.0,0.0,2021-09-19T15:30:00Z,0,17,0,0,0,0,5,0,1052166,3.0,0.0,0.0,0,66215,112545,46330,60,False,0,Spurs,2021-22,GK,Chelsea,5.0,,,,,
7409,Marc Guéhi,0,0,13,0,0.6,477,44,3,0,2.9,28.4,2021-09-18T14:00:00Z,90,11,0,0,0,0,5,0,29525,0.0,3.0,0.0,1,3017,5221,2204,45,False,0,Liverpool,2021-22,DEF,Crystal Palace,3.0,,,,,
7410,Jarrod Bowen,1,0,16,0,31.6,420,49,2,0,12.7,31.6,2021-09-19T13:00:00Z,90,13,0,0,0,0,5,0,63475,2.0,1.0,64.0,5,-10367,2353,12720,63,True,0,Man Utd,2021-22,MID,West Ham,3.0,,,,,
7411,Eberechi Eze,0,0,0,0,0.0,160,44,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,11,0,0,0,0,5,0,2286,0.0,3.0,0.0,0,-153,135,288,59,False,0,Liverpool,2021-22,MID,Crystal Palace,0.0,,,,,
7412,Raphael Dias Belloli,0,1,26,0,32.9,196,46,1,1,14.3,46.0,2021-09-17T19:00:00Z,66,14,0,0,0,0,5,0,1332358,1.0,1.0,64.0,8,115095,269005,153910,65,False,0,Newcastle,2021-22,MID,Leeds,5.3,,,,,
7413,Rúben Diogo da Silva Neves,0,0,10,0,34.6,436,50,2,0,4.8,12.6,2021-09-18T11:30:00Z,90,3,0,0,0,0,5,0,109047,2.0,0.0,1.0,1,441,12801,12360,55,True,1,Brentford,2021-22,MID,Wolves,2.3,,,,,
7414,Mateo Kovacic,1,0,19,1,15.8,125,48,0,0,9.3,41.8,2021-09-19T15:30:00Z,90,17,0,0,0,0,5,0,368353,3.0,0.0,35.0,6,239009,289710,50701,51,False,0,Spurs,2021-22,MID,Chelsea,5.8,,,,,
7415,Conor Gallagher,0,0,4,0,34.6,144,44,3,0,5.0,7.4,2021-09-18T14:00:00Z,90,11,0,0,0,0,5,0,436828,0.0,3.0,8.0,2,297817,368703,70886,56,False,0,Liverpool,2021-22,MID,Crystal Palace,6.5,,,,,
7416,Rico Henry,0,0,13,1,0.8,83,50,0,0,0.1,0.2,2021-09-18T11:30:00Z,74,20,0,0,0,0,5,0,98991,2.0,0.0,0.0,5,-1872,12226,14098,45,False,1,Wolves,2021-22,DEF,Brentford,3.3,,,,,
7417,Rodrigo Moreno,0,0,7,0,39.0,187,46,1,0,7.3,12.2,2021-09-17T19:00:00Z,90,14,0,0,0,0,5,0,83503,1.0,1.0,22.0,1,-4296,8980,13276,63,False,1,Newcastle,2021-22,FWD,Leeds,1.3,,,,,
7418,Callum Wilson,0,0,0,0,0.0,296,46,0,0,0.0,0.0,2021-09-17T19:00:00Z,0,10,0,0,0,0,5,0,131518,1.0,1.0,0.0,0,-96277,2269,98546,74,True,0,Leeds,2021-22,FWD,Newcastle,0.0,,,,,
7419,Joel Matip,0,0,0,0,0.0,224,44,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,7,0,0,0,0,5,0,318733,0.0,3.0,0.0,0,104876,141666,36790,50,True,0,Crystal Palace,2021-22,DEF,Liverpool,4.0,,,,,
7420,Virgil van Dijk,1,3,41,1,10.9,229,44,0,0,6.0,39.2,2021-09-18T14:00:00Z,90,7,0,0,0,0,5,0,1191869,0.0,3.0,10.0,12,-21028,53530,74558,65,True,0,Crystal Palace,2021-22,DEF,Liverpool,7.0,,,,,
7421,Saïd Benrahma,0,3,32,0,15.9,419,49,1,1,8.4,42.8,2021-09-19T13:00:00Z,87,13,0,0,0,0,5,0,2377648,2.0,1.0,25.0,10,-169945,215915,385860,64,True,0,Man Utd,2021-22,MID,West Ham,6.8,,,,,
7422,Demarai Gray,0,0,8,0,30.9,484,41,3,0,7.3,4.8,2021-09-18T16:30:00Z,90,2,0,0,0,0,5,0,1318915,0.0,3.0,37.0,2,500643,580449,79806,57,False,0,Aston Villa,2021-22,MID,Everton,6.5,,,,,
7423,Antonio Rüdiger,0,2,40,1,15.6,127,48,0,1,9.9,49.4,2021-09-19T15:30:00Z,90,17,0,0,0,0,5,0,713395,3.0,0.0,34.0,14,30516,90297,59781,55,False,0,Spurs,2021-22,DEF,Chelsea,6.8,,,,,
7424,Douglas Luiz Soares de Paulo,1,0,23,1,63.4,50,41,0,0,10.0,35.2,2021-09-18T16:30:00Z,90,8,0,0,0,0,5,0,85205,0.0,3.0,1.0,6,13739,25103,11364,45,True,0,Everton,2021-22,MID,Aston Villa,3.0,,,,,
7425,Stuart Armstrong,0,0,0,0,0.0,339,45,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,12,0,0,0,0,5,0,11836,0.0,0.0,0.0,0,-2072,53,2125,58,False,0,Man City,2021-22,MID,Southampton,0.0,,,,,
7426,Lukasz Fabianski,0,0,24,0,0.0,408,49,2,0,5.9,58.6,2021-09-19T13:00:00Z,90,13,0,0,0,0,5,8,153344,2.0,1.0,0.0,3,-8364,5922,14286,50,True,0,Man Utd,2021-22,GK,West Ham,3.0,,,,,
7427,James Justin,0,0,0,0,0.0,218,42,0,0,0.0,0.0,2021-09-19T13:00:00Z,0,4,0,0,0,0,5,0,1810,1.0,2.0,0.0,0,-130,46,176,49,False,0,Brighton,2021-22,DEF,Leicester,0.0,,,,,
7428,Emiliano Martínez,0,2,28,1,0.0,30,41,0,0,1.4,13.8,2021-09-18T16:30:00Z,90,8,0,0,0,0,5,1,1181646,0.0,3.0,0.0,8,-228382,3060,231442,55,True,0,Everton,2021-22,GK,Aston Villa,2.8,,,,,
7429,Christian Pulisic,0,0,0,0,0.0,137,48,0,0,0.0,0.0,2021-09-19T15:30:00Z,0,17,0,0,0,0,5,0,52315,3.0,0.0,0.0,0,-11045,163,11208,79,False,0,Spurs,2021-22,MID,Chelsea,0.0,,,,,
7430,John Stones,0,0,0,0,0.0,252,45,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,16,0,0,0,0,5,0,350523,0.0,0.0,0.0,0,-88021,4987,93008,53,True,0,Southampton,2021-22,DEF,Man City,0.0,,,,,
7431,Pedro Lomba Neto,0,0,0,0,0.0,441,50,0,0,0.0,0.0,2021-09-18T11:30:00Z,0,3,0,0,0,0,5,0,1865,2.0,0.0,0.0,0,-130,143,273,64,True,0,Brentford,2021-22,MID,Wolves,0.0,,,,,
7432,Danny Ings,1,0,20,1,11.4,337,41,0,0,4.2,20.8,2021-09-18T16:30:00Z,90,8,0,0,0,0,5,0,1798312,0.0,3.0,10.0,5,-290559,163543,454102,80,True,0,Everton,2021-22,FWD,Aston Villa,4.8,,,,,
7433,Gabriel Fernando de Jesus,0,0,4,1,1.7,263,45,0,0,2.9,0.0,2021-09-18T14:00:00Z,66,16,0,0,0,0,5,0,686609,0.0,0.0,28.0,2,136762,233380,96618,86,True,0,Southampton,2021-22,FWD,Man City,7.8,,,,,
7434,Scott McTominay,0,0,15,0,27.4,285,49,1,0,5.4,18.2,2021-09-19T13:00:00Z,90,19,0,0,0,0,5,0,19309,2.0,1.0,8.0,2,-3124,101,3225,54,False,0,West Ham,2021-22,MID,Man Utd,0.6,,,,,
7435,Dominic Calvert-Lewin,0,0,0,0,0.0,177,41,0,0,0.0,0.0,2021-09-18T16:30:00Z,0,2,0,0,0,0,5,0,555358,0.0,3.0,0.0,0,-603764,38379,642143,81,False,0,Aston Villa,2021-22,FWD,Everton,0.0,,,,,
7436,Ollie Watkins,0,0,4,1,13.5,40,41,0,0,2.5,1.4,2021-09-18T16:30:00Z,90,8,0,0,0,0,5,0,131662,0.0,3.0,10.0,2,12172,27857,15685,73,True,0,Everton,2021-22,FWD,Aston Villa,1.2,,,,,
7437,Ethan Pinnock,0,2,26,1,0.4,91,50,0,0,1.5,14.2,2021-09-18T11:30:00Z,90,20,0,0,0,0,5,0,420429,2.0,0.0,0.0,8,-32210,17083,49293,46,False,0,Wolves,2021-22,DEF,Brentford,4.0,,,,,
7438,Vitaly Janelt,0,0,8,1,24.8,84,50,0,0,6.3,20.2,2021-09-18T11:30:00Z,90,20,0,0,0,0,5,0,5816,2.0,0.0,18.0,3,365,1178,813,50,False,0,Wolves,2021-22,MID,Brentford,2.0,,,,,
7439,Bryan Mbeumo,0,0,21,1,16.1,96,50,0,1,9.0,36.0,2021-09-18T11:30:00Z,90,20,0,0,0,0,5,0,58393,2.0,0.0,38.0,8,-16263,2676,18939,55,False,0,Wolves,2021-22,MID,Brentford,3.0,,,,,
7440,Abdoulaye Doucouré,0,0,14,0,12.5,173,41,3,0,3.7,24.4,2021-09-18T16:30:00Z,90,2,0,0,0,0,5,0,237412,0.0,3.0,0.0,2,83551,112556,29005,55,False,0,Aston Villa,2021-22,MID,Everton,4.8,,,,,
7441,Rodrigo Hernandez,0,0,0,0,0.0,266,45,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,16,0,0,0,0,5,0,65683,0.0,0.0,0.0,0,5856,15343,9487,55,True,0,Southampton,2021-22,MID,Man City,4.0,,,,,
7442,Ademola Lookman,0,0,6,0,22.7,587,42,1,0,7.9,8.2,2021-09-19T13:00:00Z,45,4,0,0,0,0,5,0,3039,1.0,2.0,48.0,1,886,1733,847,60,False,0,Brighton,2021-22,MID,Leicester,1.5,,,,,
7443,Hakim Ziyech,0,0,0,0,0.0,131,48,0,0,0.0,0.0,2021-09-19T15:30:00Z,0,17,0,0,0,0,5,0,29105,3.0,0.0,0.0,0,-1085,3669,4754,74,False,0,Spurs,2021-22,MID,Chelsea,1.0,,,,,
7444,Patrick Bamford,1,0,12,0,12.3,189,46,1,0,6.4,20.4,2021-09-17T19:00:00Z,90,14,0,0,0,0,5,0,1394112,1.0,1.0,31.0,5,458665,609278,150613,79,False,0,Newcastle,2021-22,FWD,Leeds,5.3,,,,,
7445,Jamie Vardy,0,2,31,0,22.1,205,42,2,1,11.9,35.4,2021-09-19T13:00:00Z,90,4,0,0,0,0,5,0,922098,1.0,2.0,61.0,8,-72390,112734,185124,104,False,0,Brighton,2021-22,FWD,Leicester,6.5,,,,,
7446,Alisson Ramses Becker,0,1,27,1,0.0,231,44,0,0,1.9,19.4,2021-09-18T14:00:00Z,90,7,0,0,0,0,5,2,609978,0.0,3.0,0.0,7,28410,59785,31375,60,True,0,Crystal Palace,2021-22,GK,Liverpool,7.0,,,,,
7447,Emiliano Buendía Stati,0,0,0,0,0.0,43,41,0,0,0.0,0.0,2021-09-18T16:30:00Z,0,8,0,0,0,0,5,0,132908,0.0,3.0,0.0,0,-31534,2870,34404,64,True,0,Everton,2021-22,MID,Aston Villa,2.2,,,,,
7448,Pablo Fornals,0,0,2,0,23.5,423,49,2,0,4.3,6.8,2021-09-19T13:00:00Z,90,13,0,0,0,0,5,0,277533,2.0,1.0,13.0,2,14133,71314,57181,60,True,0,Man Utd,2021-22,MID,West Ham,5.0,,,,,
7449,Marcos Alonso,1,1,33,1,62.2,122,48,0,0,17.3,37.4,2021-09-19T15:30:00Z,90,17,0,0,0,0,5,0,1267321,3.0,0.0,73.0,10,100339,189530,89191,57,False,0,Spurs,2021-22,DEF,Chelsea,5.8,,,,,
7450,Oleksandr Zinchenko,0,0,0,0,0.0,264,45,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,16,0,0,0,0,5,0,84015,0.0,0.0,0.0,0,-8386,2827,11213,53,True,0,Southampton,2021-22,DEF,Man City,1.2,,,,,
7451,Pierre-Emerick Aubameyang,0,0,6,1,37.4,4,43,0,0,6.3,7.2,2021-09-18T14:00:00Z,90,5,0,0,0,0,5,0,190778,1.0,0.0,18.0,2,21567,49181,27614,99,False,0,Burnley,2021-22,FWD,Arsenal,4.2,,,,,
7452,José Malheiro de Sá,0,0,8,0,0.0,475,50,2,0,1.2,12.2,2021-09-18T11:30:00Z,90,3,0,0,0,0,5,1,187779,2.0,0.0,0.0,0,57731,77927,20196,50,True,1,Brentford,2021-22,GK,Wolves,3.3,,,,,
7453,Matthew Cash,0,3,33,1,1.8,44,41,0,1,8.1,37.4,2021-09-18T16:30:00Z,85,8,0,0,0,0,5,0,111186,0.0,3.0,42.0,15,-12557,3749,16306,50,True,0,Everton,2021-22,DEF,Aston Villa,5.8,,,,,
7454,Allan Saint-Maximin,0,2,28,0,26.8,307,46,1,1,16.5,50.2,2021-09-17T19:00:00Z,90,10,0,0,0,0,5,0,725094,1.0,1.0,88.0,8,291684,360945,69261,66,True,0,Leeds,2021-22,FWD,Newcastle,4.7,,,,,
7455,Joel Ward,0,0,4,0,5.9,474,44,3,0,4.0,26.4,2021-09-18T14:00:00Z,90,11,0,0,0,0,5,0,22863,0.0,3.0,8.0,0,2171,3989,1818,45,False,1,Liverpool,2021-22,DEF,Crystal Palace,2.5,,,,,
7456,Vladimir Coufal,0,0,11,0,12.2,418,49,2,0,2.4,9.6,2021-09-19T13:00:00Z,90,13,0,0,0,0,5,0,732168,2.0,1.0,2.0,1,-95337,25062,120399,50,True,0,Man Utd,2021-22,DEF,West Ham,3.2,,,,,
7457,Emile Smith Rowe,0,0,6,1,3.9,21,43,0,0,2.7,2.4,2021-09-18T14:00:00Z,60,5,0,0,0,0,5,0,281002,1.0,0.0,21.0,3,-41239,23226,64465,53,False,0,Burnley,2021-22,MID,Arsenal,3.0,,,,,
7458,Joelinton Cássio Apolinário de Lira,1,0,13,0,22.9,310,46,1,0,8.0,27.2,2021-09-17T19:00:00Z,90,10,0,0,0,0,5,0,34477,1.0,1.0,30.0,5,3362,8801,5439,58,True,0,Leeds,2021-22,FWD,Newcastle,1.7,,,,,
7459,Riyad Mahrez,0,0,7,0,19.2,254,45,0,0,4.0,6.6,2021-09-18T14:00:00Z,23,16,0,0,0,0,5,0,267864,0.0,0.0,14.0,1,-98647,11435,110082,88,True,0,Southampton,2021-22,MID,Man City,3.8,,,,,
7460,Ashley Westwood,0,0,8,0,18.3,107,43,1,0,8.4,18.6,2021-09-18T14:00:00Z,90,1,0,0,0,0,5,0,31975,1.0,0.0,47.0,1,-1469,3273,4742,54,True,1,Arsenal,2021-22,MID,Burnley,0.2,,,,,
7461,Anthony Gordon,0,0,2,0,0.0,503,41,1,0,0.1,0.0,2021-09-18T16:30:00Z,18,2,0,0,0,0,5,0,4763,0.0,3.0,2.0,1,216,823,607,45,False,0,Aston Villa,2021-22,MID,Everton,0.2,,,,,
7462,Chris Wood,0,0,2,0,11.8,109,43,1,0,1.9,1.0,2021-09-18T14:00:00Z,81,1,0,0,0,0,5,0,134874,1.0,0.0,6.0,2,-6936,17951,24887,69,True,0,Arsenal,2021-22,FWD,Burnley,2.8,,,,,
7463,Nélson Cabral Semedo,0,0,14,0,5.8,437,50,2,0,3.4,8.0,2021-09-18T11:30:00Z,81,3,0,0,0,0,5,0,309262,2.0,0.0,20.0,1,107296,133721,26425,49,True,0,Brentford,2021-22,DEF,Wolves,3.3,,,,,
7464,Romain Saïss,0,0,3,0,2.2,431,50,2,0,0.9,5.6,2021-09-18T11:30:00Z,45,3,0,0,0,0,5,0,89694,2.0,0.0,1.0,-1,14570,25607,11037,50,True,1,Brentford,2021-22,DEF,Wolves,2.5,,,,,
7465,Jordan Ayew,0,0,8,0,16.3,153,44,3,0,6.5,12.0,2021-09-18T14:00:00Z,90,11,0,0,0,0,5,0,47979,0.0,3.0,37.0,2,-2281,5882,8163,59,False,0,Liverpool,2021-22,FWD,Crystal Palace,1.3,,,,,
7466,Lucas Rodrigues Moura da Silva,0,0,0,0,0.0,362,48,0,0,0.0,0.0,2021-09-19T15:30:00Z,0,6,0,0,0,0,5,0,70967,3.0,0.0,0.0,0,-21240,4143,25383,65,True,0,Chelsea,2021-22,MID,Spurs,0.6,,,,,
7467,Roberto Firmino,0,0,0,0,0.0,228,44,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,7,0,0,0,0,5,0,176135,0.0,3.0,0.0,0,-44325,659,44984,88,True,0,Crystal Palace,2021-22,FWD,Liverpool,0.0,,,,,
7468,Harry Maguire,0,0,13,0,1.3,273,49,1,0,2.8,19.0,2021-09-19T13:00:00Z,90,19,0,0,0,0,5,0,744888,2.0,1.0,8.0,2,-80867,8612,89479,54,False,0,West Ham,2021-22,DEF,Man Utd,3.0,,,,,
7469,Max Kilman,0,0,10,0,12.8,439,50,2,0,1.7,4.0,2021-09-18T11:30:00Z,90,3,0,0,0,0,5,0,31639,2.0,0.0,0.0,1,5708,9663,3955,45,True,0,Brentford,2021-22,DEF,Wolves,3.0,,,,,
7470,Kelechi Iheanacho,0,0,4,0,10.8,213,42,0,0,1.5,2.0,2021-09-19T13:00:00Z,15,4,0,0,0,0,5,0,234741,1.0,2.0,2.0,1,-53802,10613,64415,71,False,0,Brighton,2021-22,FWD,Leicester,1.5,,,,,
7471,Daniel James,0,0,2,0,11.8,287,46,1,0,4.2,4.6,2021-09-17T19:00:00Z,60,14,0,0,0,0,5,0,50541,1.0,1.0,26.0,2,7237,15947,8710,60,False,0,Newcastle,2021-22,MID,Leeds,1.5,,,,,
7472,Kieran Tierney,0,0,20,1,3.1,16,43,0,0,1.5,7.8,2021-09-18T14:00:00Z,77,5,0,0,0,0,5,0,505564,1.0,0.0,4.0,6,22091,64675,42584,49,False,0,Burnley,2021-22,DEF,Arsenal,4.5,,,,,
7473,Adam Webster,0,0,0,0,0.0,61,42,0,0,0.0,0.0,2021-09-19T13:00:00Z,0,9,0,0,0,0,5,0,33428,1.0,2.0,0.0,0,-11904,320,12224,45,True,0,Leicester,2021-22,DEF,Brighton,0.0,,,,,
7474,Aaron Wan-Bissaka,0,0,20,0,5.6,288,49,1,0,4.9,22.2,2021-09-19T13:00:00Z,90,19,0,0,0,0,5,0,542701,2.0,1.0,21.0,2,-79631,8006,87637,54,False,0,West Ham,2021-22,DEF,Man Utd,3.5,,,,,
7475,Joël Veltman,0,0,10,0,15.0,62,42,1,0,3.1,15.8,2021-09-19T13:00:00Z,90,9,0,0,0,0,5,0,112227,1.0,2.0,0.0,1,-9798,8935,18733,44,True,1,Leicester,2021-22,DEF,Brighton,1.5,,,,,
7476,Stuart Dallas,0,0,11,0,15.4,188,46,1,0,2.6,10.2,2021-09-17T19:00:00Z,90,14,0,0,0,0,5,0,738888,1.0,1.0,0.0,2,-87524,36928,124452,54,False,0,Newcastle,2021-22,MID,Leeds,2.5,,,,,
7477,Ivan Toney,1,3,46,1,28.3,78,50,0,1,11.3,54.8,2021-09-18T11:30:00Z,90,20,0,0,0,0,5,0,1107587,2.0,0.0,30.0,12,-295137,35395,330532,63,False,0,Wolves,2021-22,FWD,Brentford,5.0,,,,,
7478,Lewis Dunk,0,0,14,0,0.8,59,42,1,0,1.9,18.6,2021-09-19T13:00:00Z,90,9,0,0,0,0,5,0,362005,1.0,2.0,0.0,2,-20293,17475,37768,50,True,0,Leicester,2021-22,DEF,Brighton,3.7,,,,,
7479,James Maddison,0,0,3,0,2.4,212,42,1,0,1.2,1.4,2021-09-19T13:00:00Z,45,4,0,0,0,0,5,0,430690,1.0,2.0,8.0,1,-42595,22888,65483,68,False,0,Brighton,2021-22,MID,Leicester,2.3,,,,,
7480,Odsonne Edouard,0,0,3,0,10.3,586,44,2,0,4.8,6.6,2021-09-18T14:00:00Z,25,11,0,0,0,0,5,0,263235,0.0,3.0,31.0,1,227996,264840,36844,65,False,0,Liverpool,2021-22,FWD,Crystal Palace,6.0,,,,,
7481,Kyle Walker,0,0,30,1,16.8,249,45,0,0,3.7,20.2,2021-09-18T14:00:00Z,90,16,0,0,0,0,5,0,485464,0.0,0.0,0.0,6,22555,55043,32488,55,True,0,Southampton,2021-22,DEF,Man City,5.8,,,,,
7482,Vicente Guaita,0,0,23,0,0.0,146,44,3,0,5.0,49.8,2021-09-18T14:00:00Z,90,11,0,0,0,0,5,7,507912,0.0,3.0,0.0,3,52914,90531,37617,45,False,0,Liverpool,2021-22,GK,Crystal Palace,4.3,,,,,
7483,Mathias Jensen,0,0,0,0,0.0,86,50,0,0,0.0,0.0,2021-09-18T11:30:00Z,0,20,0,0,0,0,5,0,2439,2.0,0.0,0.0,0,25,364,339,49,False,0,Wolves,2021-22,MID,Brentford,0.0,,,,,
7484,Pierre-Emile Højbjerg,0,0,14,0,2.5,365,48,3,0,1.9,16.0,2021-09-19T15:30:00Z,90,6,0,0,0,0,5,0,181584,3.0,0.0,0.0,2,-16812,11215,28027,50,True,0,Chelsea,2021-22,MID,Spurs,2.2,,,,,
7485,Trent Alexander-Arnold,0,0,0,0,0.0,237,44,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,7,0,0,0,0,5,0,2954867,0.0,3.0,0.0,0,189303,287727,98424,75,True,0,Crystal Palace,2021-22,DEF,Liverpool,7.5,,,,,
7486,James Tarkowski,0,0,16,0,0.9,98,43,1,0,2.9,19.6,2021-09-18T14:00:00Z,90,1,0,0,0,0,5,0,107391,1.0,0.0,8.0,2,-5344,5282,10626,50,True,0,Arsenal,2021-22,DEF,Burnley,0.5,,,,,
7487,Cheikhou Kouyaté,0,0,6,0,0.8,150,44,2,0,1.4,11.2,2021-09-18T14:00:00Z,81,11,0,0,0,0,5,0,61758,0.0,3.0,2.0,1,10946,17345,6399,45,False,0,Liverpool,2021-22,DEF,Crystal Palace,3.3,,,,,
7488,Jack Grealish,0,0,17,1,38.6,33,45,0,0,6.8,19.0,2021-09-18T14:00:00Z,90,16,0,0,0,0,5,0,1665073,0.0,0.0,10.0,3,-79470,159911,239381,80,True,0,Southampton,2021-22,MID,Man City,6.0,,,,,
7489,Rúben Santos Gato Alves Dias,0,2,31,1,21.5,262,45,0,0,7.2,42.4,2021-09-18T14:00:00Z,90,16,0,0,0,0,5,0,2174576,0.0,0.0,8.0,8,34688,137861,103173,60,True,0,Southampton,2021-22,DEF,Man City,9.0,,,,,
7490,Bernardo Mota Veiga de Carvalho e Silva,0,0,12,1,14.3,261,45,0,0,2.7,4.6,2021-09-18T14:00:00Z,71,16,0,0,0,0,5,0,122313,0.0,0.0,8.0,3,28503,40085,11582,69,True,0,Southampton,2021-22,MID,Man City,6.0,,,,,
7491,Conor Coady,0,0,10,0,1.8,429,50,2,0,1.7,15.4,2021-09-18T11:30:00Z,90,3,0,0,0,0,5,0,567703,2.0,0.0,0.0,0,37142,82870,45728,45,True,1,Brentford,2021-22,DEF,Wolves,3.0,,,,,
7492,Youri Tielemans,1,0,25,0,36.1,210,42,2,0,9.1,29.0,2021-09-19T13:00:00Z,90,4,0,0,0,0,5,0,348298,1.0,2.0,26.0,5,-18248,25685,43933,65,False,0,Brighton,2021-22,MID,Leicester,4.5,,,,,
7493,Hugo Lloris,0,0,19,0,0.0,353,48,3,0,5.2,52.0,2021-09-19T15:30:00Z,90,6,0,0,0,0,5,6,877029,3.0,0.0,0.0,3,-107263,36324,143587,56,True,0,Chelsea,2021-22,GK,Spurs,5.2,,,,,
7494,Illan Meslier,0,0,25,0,0.0,199,46,1,0,4.4,44.0,2021-09-17T19:00:00Z,90,14,0,0,0,0,5,6,244209,1.0,1.0,0.0,4,-12506,13488,25994,50,False,0,Newcastle,2021-22,GK,Leeds,3.3,,,,,
7495,Gabriel Magalhães,0,1,27,1,0.3,23,43,0,0,3.1,30.6,2021-09-18T14:00:00Z,90,5,0,0,0,0,5,0,17926,1.0,0.0,0.0,7,6627,9153,2526,50,False,0,Burnley,2021-22,DEF,Arsenal,4.8,,,,,
7496,Jordan Henderson,0,0,11,1,42.7,222,44,0,0,8.1,18.4,2021-09-18T14:00:00Z,87,7,0,0,0,0,5,0,71703,0.0,3.0,20.0,2,3476,13441,9965,50,True,1,Crystal Palace,2021-22,MID,Liverpool,2.5,,,,,
7497,Dwight McNeil,0,0,13,0,49.3,118,43,1,0,8.8,24.6,2021-09-18T14:00:00Z,90,1,0,0,0,0,5,0,18686,1.0,0.0,14.0,2,-402,2424,2826,59,True,0,Arsenal,2021-22,MID,Burnley,1.2,,,,,
7498,Timo Werner,1,0,4,0,12.8,134,48,0,0,5.3,17.2,2021-09-19T15:30:00Z,20,17,0,0,0,0,5,0,132591,3.0,0.0,23.0,3,-18497,3461,21958,87,False,1,Spurs,2021-22,FWD,Chelsea,1.2,,,,,
7499,David Raya Martin,0,0,21,1,0.0,80,50,0,0,0.5,5.2,2021-09-18T11:30:00Z,90,20,0,0,0,0,5,0,797888,2.0,0.0,0.0,6,7374,64539,57165,46,False,0,Wolves,2021-22,GK,Brentford,3.7,,,,,
7500,Nick Pope,0,0,16,0,0.0,112,43,1,0,2.1,20.6,2021-09-18T14:00:00Z,90,1,0,0,0,0,5,2,249623,1.0,0.0,0.0,2,-12640,6459,19099,55,True,0,Arsenal,2021-22,GK,Burnley,1.2,,,,,
7501,Ezri Konsa Ngoyo,0,0,22,1,0.9,45,41,0,0,1.2,6.8,2021-09-18T16:30:00Z,90,8,0,0,0,0,5,0,51942,0.0,3.0,4.0,6,-4462,2037,6499,49,True,0,Everton,2021-22,DEF,Aston Villa,3.8,,,,,
7502,Heung-Min Son,0,0,3,0,17.1,359,48,3,0,5.4,8.0,2021-09-19T15:30:00Z,90,6,0,0,0,0,5,0,964030,3.0,0.0,29.0,2,-551136,11329,562465,100,True,0,Chelsea,2021-22,MID,Spurs,1.9,,,,,
